导弹高度,导弹距离,导弹速度,导弹过载,导弹经度,导弹纬度,弹目距离,目标经度,目标纬度,目标高度,目标速度
27879.7886,78533.7316,1569.2586,0.6699,2.0316,0.2983,82586.7939,2.0388,0.3093,24012.9155,680
27884.0792,78593.7349,1569.1193,0.6738,2.0316,0.2983,82497.2981,2.0388,0.3093,24012.4051,680
27888.3387,78653.7273,1568.98,0.6776,2.0316,0.2984,82407.8058,2.0388,0.3093,24011.8947,680
27892.5672,78713.709,1568.8407,0.6815,2.0316,0.2984,82318.3169,2.0388,0.3093,24011.3844,680
27896.7646,78773.6798,1568.7013,0.6853,2.0316,0.2984,82228.8313,2.0388,0.3092,24010.8743,680
27900.9308,78833.6398,1568.5618,0.689,2.0316,0.2984,82139.3492,2.0388,0.3092,24010.3643,680
27905.0657,78893.5889,1568.4222,0.6928,2.0316,0.2984,82049.8705,2.0388,0.3092,24009.8544,680
27909.1694,78953.5271,1568.2826,0.6965,2.0316,0.2984,81960.3952,2.0388,0.3092,24009.3446,680
27913.2416,79013.4543,1568.1429,0.7002,2.0316,0.2984,81870.9233,2.0388,0.3092,24008.8349,680
27917.2824,79073.3706,1568.0032,0.7038,2.0316,0.2984,81781.4548,2.0388,0.3092,24008.3253,680
27921.2916,79133.2759,1567.8634,0.7075,2.0316,0.2984,81691.9897,2.0388,0.3092,24007.8159,680
27925.2693,79193.1703,1567.7235,0.7111,2.0316,0.2984,81602.528,2.0388,0.3092,24007.3066,680
27929.2153,79253.0536,1567.5836,0.7147,2.0316,0.2984,81513.0697,2.0388,0.3092,24006.7974,680
27933.1295,79312.9258,1567.4436,0.7183,2.0316,0.2984,81423.6149,2.0388,0.3092,24006.2883,680
27937.012,79372.787,1567.3035,0.7218,2.0316,0.2985,81334.1634,2.0388,0.3092,24005.7793,680
27940.8627,79432.6371,1567.1634,0.7254,2.0316,0.2985,81244.7153,2.0388,0.3092,24005.2704,680
27944.6814,79492.476,1567.0232,0.7289,2.0316,0.2985,81155.2707,2.0388,0.3092,24004.7617,680
27948.4682,79552.3038,1566.883,0.7323,2.0316,0.2985,81065.8294,2.0388,0.3092,24003.7445,680
27952.2229,79612.1205,1566.7427,0.7358,2.0317,0.2985,80976.3916,2.0388,0.3092,24003.7445,680
27955.9455,79671.926,1566.6023,0.7392,2.0317,0.2985,80886.9572,2.0388,0.3092,24003.2361,680
27959.636,79731.7202,1566.4618,0.7426,2.0317,0.2985,80797.5262,2.0388,0.3092,24002.7278,680
27963.2942,79791.5033,1566.3213,0.746,2.0317,0.2985,80708.0985,2.0388,0.3092,24002.2197,680
27966.9201,79851.275,1566.1808,0.7494,2.0317,0.2985,80618.6744,2.0388,0.3092,24001.2037,680
27970.5137,79911.0355,1566.0401,0.7527,2.0317,0.2985,80529.2536,2.0388,0.3092,24001.2037,680
27974.0749,79970.7847,1565.8994,0.756,2.0317,0.2985,80439.8362,2.0388,0.3092,24000.6959,680
27977.6037,80030.5226,1565.7587,0.7593,2.0317,0.2985,80350.4223,2.0387,0.3092,23999.6806,680
27981.0999,80090.2492,1565.6178,0.7626,2.0317,0.2986,80261.0117,2.0387,0.3092,23999.6806,680
27984.5635,80149.9643,1565.4769,0.7658,2.0317,0.2986,80171.6046,2.0387,0.3092,23999.1731,680
27987.9945,80209.6681,1565.336,0.769,2.0317,0.2986,80082.2009,2.0387,0.3092,23998.6658,680
27991.3927,80269.3605,1565.195,0.7722,2.0317,0.2986,79992.8007,2.0387,0.3092,23998.1585,680
27994.7582,80329.0415,1565.0539,0.7754,2.0317,0.2986,79903.4038,2.0387,0.3092,23997.6514,680
27998.0909,80388.711,1564.9129,0.7785,2.0317,0.2986,79814.0104,2.0387,0.3092,23997.1444,680
28001.3906,80448.369,1564.7718,0.7817,2.0317,0.2986,79724.6204,2.0387,0.3091,23996.6375,680
28004.6575,80508.0155,1564.6306,0.7848,2.0317,0.2986,79635.2338,2.0387,0.3091,23996.1307,680
28007.8913,80567.6506,1564.4894,0.7878,2.0317,0.2986,79545.8506,2.0387,0.3091,23995.6241,680
28011.0921,80627.2741,1564.3482,0.7909,2.0317,0.2986,79456.4709,2.0387,0.3091,23995.1175,680
28014.2598,80686.886,1564.2069,0.791,2.0318,0.2986,79367.0946,2.0387,0.3091,23994.6111,680
28017.3943,80746.4864,1564.0657,0.7881,2.0318,0.2986,79277.7217,2.0387,0.3091,23993.5986,680
28020.4957,80806.0752,1563.9245,0.7852,2.0318,0.2987,79188.3523,2.0387,0.3091,23993.5986,680
28023.5638,80865.6524,1563.7835,0.7822,2.0318,0.2987,79098.9863,2.0387,0.3091,23993.0925,680
28026.5987,80925.2181,1563.6426,0.7792,2.0318,0.2987,79009.6237,2.0387,0.3091,23992.5866,680
28029.6004,80984.7722,1563.502,0.7762,2.0318,0.2987,78920.2645,2.0387,0.3091,23992.0807,680
28032.5688,81044.3147,1563.3617,0.7732,2.0318,0.2987,78830.9088,2.0387,0.3091,23991.575,680
28035.5041,81103.8457,1563.2217,0.7702,2.0318,0.2987,78741.5565,2.0387,0.3091,23991.0694,680
28038.4063,81163.3652,1563.082,0.7671,2.0318,0.2987,78652.2075,2.0387,0.3091,23990.5639,680
28041.2753,81222.8732,1562.9426,0.7641,2.0318,0.2987,78562.862,2.0387,0.3091,23990.0585,680
28044.1113,81282.3697,1562.8036,0.761,2.0318,0.2987,78473.5199,2.0387,0.3091,23989.5532,680
28046.9142,81341.8548,1562.665,0.7579,2.0318,0.2987,78384.1811,2.0387,0.3091,23988.543,680
28049.6841,81401.3284,1562.5268,0.7548,2.0318,0.2987,78294.8458,2.0387,0.3091,23988.543,680
28052.4211,81460.7907,1562.389,0.7517,2.0318,0.2987,78205.5138,2.0387,0.3091,23988.0381,680
28055.1252,81520.2417,1562.2516,0.7486,2.0318,0.2988,78116.1852,2.0387,0.3091,23987.5333,680
28057.7965,81579.6813,1562.1146,0.7455,2.0318,0.2988,78026.86,2.0387,0.3091,23986.524,680
28060.4349,81639.1096,1561.978,0.7424,2.0318,0.2988,77937.5381,2.0387,0.3091,23986.524,680
28063.0407,81698.5267,1561.8418,0.7393,2.0318,0.2988,77848.2195,2.0387,0.3091,23986.0196,680
28065.6137,81757.9325,1561.706,0.7362,2.0319,0.2988,77758.9044,2.0387,0.3091,23985.5152,680
28068.1542,81817.3272,1561.5707,0.7331,2.0319,0.2988,77669.5925,2.0387,0.3091,23985.011,680
28070.6621,81876.7107,1561.4357,0.73,2.0319,0.2988,77580.284,2.0387,0.3091,23984.5069,680
28073.1374,81936.0831,1561.3012,0.7269,2.0319,0.2988,77490.9788,2.0387,0.3091,23984.0029,680
28075.5803,81995.4444,1561.1671,0.7238,2.0319,0.2988,77401.6769,2.0387,0.3091,23983.4991,680
28077.9908,82054.7946,1561.0334,0.7207,2.0319,0.2988,77312.3783,2.0387,0.309,23982.9953,680
28080.369,82114.1338,1560.9002,0.7176,2.0319,0.2988,77223.0831,2.0387,0.309,23982.4917,680
28082.7149,82173.462,1560.7674,0.7145,2.0319,0.2988,77133.7911,2.0387,0.309,23981.4847,680
28085.0286,82232.7793,1560.6351,0.7114,2.0319,0.2989,77044.5024,2.0387,0.309,23980.9814,680
28087.3101,82292.0857,1560.5032,0.7083,2.0319,0.2989,76955.217,2.0387,0.309,23980.9814,680
28089.5595,82351.3812,1560.3717,0.7053,2.0319,0.2989,76865.9348,2.0387,0.309,23980.4782,680
28091.7769,82410.6658,1560.2406,0.7022,2.0319,0.2989,76776.6559,2.0387,0.309,23979.9752,680
28093.9623,82469.9396,1560.11,0.6991,2.0319,0.2989,76687.3803,2.0387,0.309,23979.4722,680
28096.1158,82529.2027,1559.9798,0.696,2.0319,0.2989,76598.1079,2.0386,0.309,23978.4667,680
28098.2374,82588.455,1559.85,0.6929,2.0319,0.2989,76508.8388,2.0386,0.309,23978.4667,680
28100.3272,82647.6966,1559.7207,0.6898,2.0319,0.2989,76419.5729,2.0386,0.309,23977.9641,680
28102.3853,82706.9275,1559.5918,0.6868,2.0319,0.2989,76330.3102,2.0386,0.309,23977.4616,680
28104.4117,82766.1478,1559.4633,0.6837,2.0319,0.2989,76241.0508,2.0386,0.309,23976.9592,680
28106.4064,82825.3575,1559.3352,0.6806,2.032,0.2989,76151.7945,2.0386,0.309,23975.9548,680
28108.3696,82884.5566,1559.2076,0.6776,2.032,0.2989,76062.5415,2.0386,0.309,23975.9548,680
28110.3012,82943.7452,1559.0804,0.6745,2.032,0.2989,75973.2916,2.0386,0.309,23975.4528,680
28112.2014,83002.9233,1558.9536,0.6714,2.032,0.299,75884.0449,2.0386,0.309,23974.9509,680
28114.0702,83062.0909,1558.8272,0.6684,2.032,0.299,75794.8015,2.0386,0.309,23974.4491,680
28115.9076,83121.2481,1558.7012,0.6653,2.032,0.299,75705.5611,2.0386,0.309,23973.9475,680
28117.7138,83180.3948,1558.5756,0.6623,2.032,0.299,75616.324,2.0386,0.309,23973.4459,680
28119.4887,83239.5312,1558.4505,0.6592,2.032,0.299,75527.09,2.0386,0.309,23972.9445,680
28121.2324,83298.6573,1558.3257,0.6562,2.032,0.299,75437.8592,2.0386,0.309,23972.4431,680
28122.945,83357.7731,1558.2014,0.6531,2.032,0.299,75348.6315,2.0386,0.309,23971.9419,680
28124.6266,83416.8786,1558.0775,0.6501,2.032,0.299,75259.4069,2.0386,0.309,23970.9399,680
28126.2772,83475.9738,1557.9539,0.6471,2.032,0.299,75170.1855,2.0386,0.309,23970.9399,680
28127.8968,83535.0589,1557.8308,0.644,2.032,0.299,75080.9672,2.0386,0.309,23970.439,680
28129.4855,83594.1338,1557.7081,0.641,2.032,0.299,74991.752,2.0386,0.309,23969.9383,680
28131.0435,83653.1986,1557.5858,0.638,2.032,0.299,74902.5399,2.0386,0.309,23969.4376,680
28132.5706,83712.2533,1557.4639,0.6349,2.032,0.2991,74813.331,2.0386,0.3089,23968.9371,680
28134.067,83771.2979,1557.3423,0.6319,2.032,0.2991,74724.1251,2.0386,0.3089,23968.4367,680
28135.5328,83830.3325,1557.2212,0.6289,2.032,0.2991,74634.9223,2.0386,0.3089,23967.9365,680
28136.9679,83889.357,1557.1005,0.6259,2.0321,0.2991,74545.7226,2.0386,0.3089,23967.4363,680
28138.3726,83948.3716,1556.9801,0.6229,2.0321,0.2991,74456.5259,2.0386,0.3089,23966.9362,680
28139.7467,84007.3763,1556.8602,0.6198,2.0321,0.2991,74367.3324,2.0386,0.3089,23966.4363,680
28141.0904,84066.3711,1556.7406,0.6168,2.0321,0.2991,74278.1419,2.0386,0.3089,23965.9365,680
28142.4037,84125.356,1556.6214,0.6138,2.0321,0.2991,74188.9544,2.0386,0.3089,23965.4368,680
28143.6868,84184.331,1556.5026,0.6108,2.0321,0.2991,74099.77,2.0386,0.3089,23964.9372,680
28144.9395,84243.2963,1556.3842,0.6078,2.0321,0.2991,74010.5886,2.0386,0.3089,23964.4378,680
28146.1621,84302.2518,1556.2662,0.6048,2.0321,0.2991,73921.4103,2.0386,0.3089,23963.9384,680
28147.3545,84361.1975,1556.1486,0.6018,2.0321,0.2991,73832.235,2.0386,0.3089,23963.4392,680
28148.5168,84420.1336,1556.0313,0.5988,2.0321,0.2992,73743.0627,2.0386,0.3089,23962.441,680
28149.6491,84479.0599,1555.9144,0.5958,2.0321,0.2992,73653.8934,2.0386,0.3089,23962.441,680
28150.7514,84537.9767,1555.7979,0.5929,2.0321,0.2992,73564.7271,2.0386,0.3089,23961.9422,680
28151.8238,84596.8838,1555.6817,0.5899,2.0321,0.2992,73475.5639,2.0386,0.3089,23961.4434,680
28152.8663,84655.7813,1555.566,0.5869,2.0321,0.2992,73386.4036,2.0386,0.3089,23960.9447,680
28153.879,84714.6693,1555.4506,0.5839,2.0321,0.2992,73297.2463,2.0386,0.3089,23960.4462,680
28154.8619,84773.5478,1555.3355,0.5809,2.0321,0.2992,73208.092,2.0386,0.3089,23959.9478,680
28155.8152,84832.4168,1555.2209,0.578,2.0321,0.2992,73118.9407,2.0386,0.3089,23959.4495,680
28156.7388,84891.2763,1555.1066,0.575,2.0321,0.2992,73029.7923,2.0386,0.3089,23958.9513,680
28157.6329,84950.1265,1554.9926,0.572,2.0322,0.2992,72940.6469,2.0386,0.3089,23958.4532,680
28158.4974,85008.9672,1554.8791,0.5691,2.0322,0.2992,72851.5045,2.0386,0.3089,23957.9552,680
28159.3324,85067.7986,1554.7658,0.5661,2.0322,0.2992,72762.365,2.0386,0.3089,23957.4574,680
28160.138,85126.6207,1554.653,0.5631,2.0322,0.2993,72673.2284,2.0385,0.3089,23956.9597,680
28160.9143,85185.4334,1554.5405,0.5602,2.0322,0.2993,72584.0948,2.0385,0.3089,23956.4621,680
28161.6612,85244.2369,1554.4283,0.5572,2.0322,0.2993,72494.9642,2.0385,0.3089,23955.9646,680
28162.3789,85303.0312,1554.3165,0.5543,2.0322,0.2993,72405.8364,2.0385,0.3088,23955.4672,680
28163.0674,85361.8163,1554.2051,0.5513,2.0322,0.2993,72316.7116,2.0385,0.3088,23954.9699,680
28163.7268,85420.5922,1554.094,0.5484,2.0322,0.2993,72227.5897,2.0385,0.3088,23954.4728,680
28164.357,85479.3589,1553.9833,0.5454,2.0322,0.2993,72138.4706,2.0385,0.3088,23953.9757,680
28164.9583,85538.1166,1553.8729,0.5425,2.0322,0.2993,72049.3545,2.0385,0.3088,23953.4788,680
28165.5306,85596.8652,1553.7628,0.5395,2.0322,0.2993,71960.2413,2.0385,0.3088,23952.982,680
28166.0739,85655.6047,1553.6531,0.5366,2.0322,0.2993,71871.131,2.0385,0.3088,23952.4853,680
28166.5884,85714.3353,1553.5438,0.5337,2.0322,0.2993,71782.0236,2.0385,0.3088,23951.9888,680
28167.0741,85773.0568,1553.4348,0.5307,2.0322,0.2993,71692.919,2.0385,0.3088,23951.4923,680
28167.5311,85831.7694,1553.3261,0.5278,2.0322,0.2994,71603.8173,2.0385,0.3088,23950.996,680
28167.9593,85890.4731,1553.2177,0.5249,2.0322,0.2994,71514.7185,2.0385,0.3088,23950.4998,680
28168.3589,85949.1679,1553.1097,0.522,2.0322,0.2994,71425.6225,2.0385,0.3088,23950.0037,680
28168.7299,86007.8538,1553.0021,0.519,2.0322,0.2994,71336.5294,2.0385,0.3088,23949.5077,680
28169.0724,86066.5309,1552.8947,0.5161,2.0323,0.2994,71247.4392,2.0385,0.3088,23949.0118,680
28169.3864,86125.1992,1552.7877,0.5132,2.0323,0.2994,71158.3518,2.0385,0.3088,23948.5161,680
28169.672,86183.8587,1552.681,0.5103,2.0323,0.2994,71069.2672,2.0385,0.3088,23948.0204,680
28169.9292,86242.5094,1552.5747,0.5074,2.0323,0.2994,70980.1854,2.0385,0.3088,23947.0295,680
28170.1581,86301.1515,1552.4686,0.5045,2.0323,0.2994,70891.1065,2.0385,0.3088,23947.0295,680
28170.3588,86359.7849,1552.3629,0.5016,2.0323,0.2994,70802.0305,2.0385,0.3088,23946.5342,680
28170.5312,86418.4096,1552.2576,0.4987,2.0323,0.2994,70712.9572,2.0385,0.3088,23946.039,680
28170.6755,86477.0257,1552.1525,0.4958,2.0323,0.2994,70623.8867,2.0385,0.3088,23945.544,680
28170.7917,86535.6333,1552.0477,0.4929,2.0323,0.2994,70534.8191,2.0385,0.3088,23945.049,680
28170.8799,86594.2322,1551.9433,0.49,2.0323,0.2995,70445.7542,2.0385,0.3088,23944.0595,680
28170.9401,86652.8226,1551.8392,0.4871,2.0323,0.2995,70356.6922,2.0385,0.3088,23944.0595,680
28170.9723,86711.4046,1551.7354,0.4842,2.0323,0.2995,70267.6329,2.0385,0.3088,23943.5649,680
28170.9767,86769.978,1551.6319,0.4813,2.0323,0.2995,70178.5765,2.0385,0.3088,23943.0704,680
28170.9532,86828.543,1551.5288,0.4784,2.0323,0.2995,70089.5228,2.0385,0.3088,23942.576,680
28170.902,86887.0996,1551.4259,0.4755,2.0323,0.2995,70000.4718,2.0385,0.3088,23942.0818,680
28170.8231,86945.6478,1551.3234,0.4726,2.0323,0.2995,69911.4237,2.0385,0.3087,23941.5877,680
28170.7165,87004.1877,1551.2211,0.4698,2.0323,0.2995,69822.3783,2.0385,0.3087,23941.0936,680
28170.5823,87062.7192,1551.1192,0.4669,2.0323,0.2995,69733.3357,2.0385,0.3087,23940.5997,680
28170.4206,87121.2424,1551.0175,0.464,2.0324,0.2995,69644.2958,2.0385,0.3087,23940.106,680
28170.2313,87179.7574,1550.9162,0.4611,2.0324,0.2995,69555.2587,2.0385,0.3087,23939.6123,680
28170.0146,87238.2641,1550.8152,0.4583,2.0324,0.2995,69466.2244,2.0385,0.3087,23939.1187,680
28169.7706,87296.7626,1550.7144,0.4554,2.0324,0.2996,69377.1927,2.0385,0.3087,23938.6253,680
28169.4991,87355.2529,1550.614,0.4525,2.0324,0.2996,69288.1639,2.0385,0.3087,23938.132,680
28169.2004,87413.7351,1550.5138,0.4497,2.0324,0.2996,69199.1377,2.0385,0.3087,23937.6388,680
28168.8745,87472.2091,1550.414,0.4468,2.0324,0.2996,69110.1143,2.0385,0.3087,23937.1457,680
28168.5214,87530.675,1550.3144,0.444,2.0324,0.2996,69021.0936,2.0385,0.3087,23936.6527,680
28168.1412,87589.1329,1550.2152,0.4411,2.0324,0.2996,68932.0756,2.0385,0.3087,23936.1599,680
28167.7339,87647.5827,1550.1162,0.4382,2.0324,0.2996,68843.0603,2.0384,0.3087,23935.6671,680
28167.2996,87706.0245,1550.0175,0.4354,2.0324,0.2996,68754.0478,2.0384,0.3087,23934.682,680
28166.8384,87764.4584,1549.9191,0.4325,2.0324,0.2996,68665.0379,2.0384,0.3087,23934.682,680
28166.3502,87822.8842,1549.8209,0.4297,2.0324,0.2996,68576.0307,2.0384,0.3087,23934.1896,680
28165.8352,87881.3022,1549.7231,0.4269,2.0324,0.2996,68487.0263,2.0384,0.3087,23933.6973,680
28165.2934,87939.7122,1549.6255,0.424,2.0324,0.2996,68398.0245,2.0384,0.3087,23933.2052,680
28164.7249,87998.1144,1549.5282,0.4212,2.0324,0.2997,68309.0254,2.0384,0.3087,23932.7131,680
28164.1296,88056.5087,1549.4312,0.4183,2.0324,0.2997,68220.029,2.0384,0.3087,23932.2212,680
28163.5077,88114.8952,1549.3345,0.4155,2.0324,0.2997,68131.0353,2.0384,0.3087,23931.7294,680
28162.8592,88173.274,1549.238,0.4127,2.0325,0.2997,68042.0442,2.0384,0.3087,23931.2377,680
28162.1842,88231.6449,1549.1419,0.4099,2.0325,0.2997,67953.0559,2.0384,0.3087,23930.2547,680
28161.4827,88290.0081,1549.0459,0.407,2.0325,0.2997,67864.0701,2.0384,0.3087,23930.2547,680
28160.7548,88348.3636,1548.9503,0.4042,2.0325,0.2997,67775.0871,2.0384,0.3087,23929.7633,680
28160.0005,88406.7115,1548.8549,0.4014,2.0325,0.2997,67686.1067,2.0384,0.3087,23929.2721,680
28159.2199,88465.0517,1548.7598,0.3986,2.0325,0.2997,67597.129,2.0384,0.3087,23928.781,680
28158.4131,88523.3842,1548.665,0.3958,2.0325,0.2997,67508.1539,2.0384,0.3086,23928.29,680
28157.58,88581.7092,1548.5704,0.3929,2.0325,0.2997,67419.1814,2.0384,0.3086,23927.7991,680
28156.7207,88640.0265,1548.4761,0.3901,2.0325,0.2997,67330.2116,2.0384,0.3086,23927.3083,680
28155.8353,88698.3364,1548.382,0.3873,2.0325,0.2998,67241.2444,2.0384,0.3086,23926.3271,680
28154.9239,88756.6387,1548.2882,0.3845,2.0325,0.2998,67152.2799,2.0384,0.3086,23926.3271,680
28153.9865,88814.9335,1548.1947,0.3817,2.0325,0.2998,67063.318,2.0384,0.3086,23925.8367,680
28153.0231,88873.2209,1548.1014,0.3789,2.0325,0.2998,66974.3587,2.0384,0.3086,23925.3464,680
28152.0338,88931.5008,1548.0083,0.3761,2.0325,0.2998,66885.4021,2.0384,0.3086,23924.8562,680
28151.0187,88989.7734,1547.9155,0.3733,2.0325,0.2998,66796.448,2.0384,0.3086,23924.3661,680
28149.9778,89048.0385,1547.823,0.3705,2.0325,0.2998,66707.4966,2.0384,0.3086,23923.8762,680
28148.9112,89106.2963,1547.7307,0.3677,2.0325,0.2998,66618.5478,2.0384,0.3086,23923.3863,680
28147.8188,89164.5467,1547.6387,0.3649,2.0325,0.2998,66529.6016,2.0384,0.3086,23922.8966,680
28146.7008,89222.7899,1547.5469,0.3621,2.0326,0.2998,66440.658,2.0384,0.3086,23922.407,680
28145.5573,89281.0257,1547.4553,0.3593,2.0326,0.2998,66351.717,2.0384,0.3086,23921.9175,680
28144.3882,89339.2543,1547.364,0.3566,2.0326,0.2998,66262.7786,2.0384,0.3086,23921.4281,680
28143.1936,89397.4757,1547.273,0.3538,2.0326,0.2999,66173.8428,2.0384,0.3086,23920.9389,680
28141.9736,89455.6899,1547.1822,0.351,2.0326,0.2999,66084.9096,2.0384,0.3086,23920.4497,680
28140.7282,89513.8969,1547.0916,0.3482,2.0326,0.2999,65995.979,2.0384,0.3086,23919.9607,680
28139.4575,89572.0968,1547.0012,0.3454,2.0326,0.2999,65907.0509,2.0384,0.3086,23919.4718,680
28138.1616,89630.2895,1546.9111,0.3427,2.0326,0.2999,65818.1254,2.0384,0.3086,23918.983,680
28136.8404,89688.4751,1546.8212,0.3399,2.0326,0.2999,65729.2026,2.0384,0.3086,23918.4943,680
28135.494,89746.6537,1546.7316,0.3371,2.0326,0.2999,65640.2822,2.0384,0.3086,23918.0058,680
28134.1226,89804.8252,1546.6422,0.3344,2.0326,0.2999,65551.3645,2.0384,0.3086,23917.5173,680
28132.726,89862.9897,1546.553,0.3316,2.0326,0.2999,65462.4493,2.0384,0.3086,23917.029,680
28131.3045,89921.1472,1546.464,0.3288,2.0326,0.2999,65373.5367,2.0384,0.3086,23916.5408,680
28129.858,89979.2978,1546.3753,0.3261,2.0326,0.2999,65284.6267,2.0384,0.3086,23916.0527,680
28128.3866,90037.4414,1546.2867,0.3233,2.0326,0.2999,65195.7192,2.0384,0.3086,23915.5647,680
28126.8903,90095.5781,1546.1985,0.3206,2.0326,0.2999,65106.8142,2.0384,0.3086,23915.0768,680
28125.3693,90153.7078,1546.1104,0.3178,2.0326,0.3,65017.9119,2.0383,0.3085,23914.5891,680
28123.8234,90211.8308,1546.0225,0.315,2.0326,0.3,64929.012,2.0383,0.3085,23914.1014,680
28122.2529,90269.9468,1545.9349,0.3123,2.0327,0.3,64840.1147,2.0383,0.3085,23913.6139,680
28120.6578,90328.0561,1545.8475,0.3096,2.0327,0.3,64751.22,2.0383,0.3085,23913.1265,680
28119.038,90386.1585,1545.7603,0.3068,2.0327,0.3,64662.3278,2.0383,0.3085,23912.6392,680
28117.3937,90444.2542,1545.6733,0.3041,2.0327,0.3,64573.4381,2.0383,0.3085,23912.1521,680
28115.7249,90502.3432,1545.5865,0.3013,2.0327,0.3,64484.551,2.0383,0.3085,23911.665,680
28114.0317,90560.4254,1545.5,0.2986,2.0327,0.3,64395.6664,2.0383,0.3085,23911.1781,680
28112.314,90618.5009,1545.4136,0.2958,2.0327,0.3,64306.7843,2.0383,0.3085,23910.6912,680
28110.5721,90676.5698,1545.3275,0.2931,2.0327,0.3,64217.9048,2.0383,0.3085,23910.2045,680
28108.8058,90734.632,1545.2415,0.2904,2.0327,0.3,64129.0278,2.0383,0.3085,23909.7179,680
28107.0153,90792.6876,1545.1558,0.2876,2.0327,0.3,64040.1533,2.0383,0.3085,23909.2315,680
28105.2006,90850.7366,1545.0703,0.2849,2.0327,0.3001,63951.2813,2.0383,0.3085,23908.2589,680
28103.3618,90908.779,1544.9849,0.2822,2.0327,0.3001,63862.4119,2.0383,0.3085,23908.2589,680
28101.4989,90966.8149,1544.8998,0.2795,2.0327,0.3001,63773.5449,2.0383,0.3085,23907.7727,680
28099.612,91024.8442,1544.8149,0.2767,2.0327,0.3001,63684.6805,2.0383,0.3085,23907.2867,680
28097.701,91082.8671,1544.7301,0.274,2.0327,0.3001,63595.8186,2.0383,0.3085,23906.8008,680
28095.7662,91140.8835,1544.6456,0.2713,2.0327,0.3001,63506.9592,2.0383,0.3085,23906.315,680
28093.8075,91198.8934,1544.5613,0.2686,2.0327,0.3001,63418.1023,2.0383,0.3085,23905.8294,680
28091.8249,91256.8969,1544.4771,0.2659,2.0327,0.3001,63329.2479,2.0383,0.3085,23905.3438,680
28089.8186,91314.894,1544.3932,0.2632,2.0327,0.3001,63240.396,2.0383,0.3085,23904.8584,680
28087.7885,91372.8847,1544.3094,0.2605,2.0328,0.3001,63151.5466,2.0383,0.3085,23904.3731,680
28085.7348,91430.869,1544.2258,0.2577,2.0328,0.3001,63062.6996,2.0383,0.3085,23903.8879,680
28083.6574,91488.847,1544.1424,0.255,2.0328,0.3001,62973.8552,2.0383,0.3085,23903.4028,680
28081.5565,91546.8187,1544.0592,0.2523,2.0328,0.3002,62885.0133,2.0383,0.3085,23902.9178,680
28079.4321,91604.7841,1543.9762,0.2496,2.0328,0.3002,62796.1739,2.0383,0.3085,23902.433,680
28077.2841,91662.7433,1543.8933,0.2469,2.0328,0.3002,62707.337,2.0383,0.3085,23901.9483,680
28075.1128,91720.6962,1543.8107,0.2442,2.0328,0.3002,62618.5025,2.0383,0.3084,23901.4636,680
28072.9181,91778.6429,1543.7282,0.2415,2.0328,0.3002,62529.6705,2.0383,0.3084,23900.9791,680
28070.7,91836.5834,1543.6459,0.2389,2.0328,0.3002,62440.841,2.0383,0.3084,23900.4947,680
28068.4587,91894.5177,1543.5638,0.2362,2.0328,0.3002,62352.014,2.0383,0.3084,23900.0105,680
28066.1942,91952.4459,1543.4818,0.2335,2.0328,0.3002,62263.1895,2.0383,0.3084,23899.5263,680
28063.9065,92010.3679,1543.4,0.2308,2.0328,0.3002,62174.3675,2.0383,0.3084,23899.0423,680
28061.5957,92068.2839,1543.3184,0.2281,2.0328,0.3002,62085.5479,2.0383,0.3084,23898.5584,680
28059.2618,92126.1938,1543.237,0.2254,2.0328,0.3002,61996.7308,2.0383,0.3084,23898.0745,680
28056.9049,92184.0976,1543.1557,0.2227,2.0328,0.3002,61907.9162,2.0383,0.3084,23897.5909,680
28054.525,92241.9953,1543.0746,0.2201,2.0328,0.3002,61819.104,2.0383,0.3084,23897.1073,680
28052.1222,92299.8871,1542.9937,0.2174,2.0328,0.3003,61730.2943,2.0383,0.3084,23896.6238,680
28049.6966,92357.7729,1542.913,0.2147,2.0328,0.3003,61641.4871,2.0383,0.3084,23896.1405,680
28047.2481,92415.6527,1542.8324,0.212,2.0329,0.3003,61552.6823,2.0383,0.3084,23895.1741,680
28044.7769,92473.5266,1542.7519,0.2094,2.0329,0.3003,61463.88,2.0383,0.3084,23895.1741,680
28042.2829,92531.3945,1542.6716,0.2067,2.0329,0.3003,61375.0802,2.0383,0.3084,23894.6911,680
28039.7663,92589.2565,1542.5915,0.204,2.0329,0.3003,61286.2829,2.0382,0.3084,23894.2083,680
28037.2271,92647.1127,1542.5116,0.2014,2.0329,0.3003,61197.4879,2.0382,0.3084,23893.7255,680
