,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
4247,第二期下,6720699346113204604,张大牛,6,不爱没有必要说不出l,613,21
4248,第二期下,6720768436500365913,你微笑时好美,2,我觉得黄奕演的比胡杏儿那个好，更有深度她眼里有戏,614,52
4249,第二期下,6720849287569713665,,0,卧槽！我说看黄奕那么奇怪，特写的时候和我表妹贼像,614,33
4250,第二期下,6720873169793781308,,0, 没啥意外,611,13
4251,第二期下,6720882058346306798,,0,马景涛式演技hhh,611,23
4252,第二期下,6720882796035323997,Jimmy,0,这莫不是马景涛附体？,611,7
4253,第二期下,6720889549624641480,,0, 原剧其实也是这样的,613,16
4254,第二期下,6720894472861193140,晨曦,0,观影团 : 黄奕演技真好,613,18
4255,第二期下,6720894183219373474,꧁꫞꯭司凤꫞꧂,0, 看黄奕的戏挺有代入感,611,72
4256,第二期下,6720894381878388451,Lxy宇（纪实摄影）,0, 这个男的演的戏每次我都能记住他,613,7
4257,第二期下,6720899797924119736,四七47,0,这男的是安了马达吗一直抖,611,35
4258,第二期下,6720909219857896112,饱饱🌟,0, 感觉下一秒就要把黄奕吃了,614,7
4259,第二期下,6720912913139437544,一颗胖土豆儿,0, 这个男的眼睛好像看不见得样子,614,12
4260,第二期下,6720913353251947348,Shawn,4,我觉得这个男的比黄奕号。。。。,612,14
4261,第二期下,6720913841250123372,,0, 要是搭戏的是那个男演员，绝对更出彩,613,2
4262,第二期下,6720922902250847279,,0,这场戏拍下来要聋了,611,5
4263,第二期下,6720923496966457562,西瓜味的阿鸢,0, 这个男的别抽了,611,1
4264,第二期下,6720926741456682076,起咩名呀,0,黄奕演的真不错,612,27
4265,第二期下,6720931497915200562,晴空,0,观影团 : 黄奕演技真的好好诶,612,12
4266,第二期下,6720933026931601501,,0, 别爱我，吓到我了,612,21
4267,第二期下,6720937133855666234,,0, 感觉下一秒就要把黄奕吃了,612,55
4268,第二期下,6720939787123404590,"TyT,,",0, 男助演太让人出戏了,614,26
4269,第二期下,6720941296627943593,ε佳住魔仙堡з,0, 凯歌导演想打人了,610,5
4270,第二期下,6720952600825966901,,0,黄奕演的挺好的，就是这个男的老让我笑出来,613,9
4271,第二期下,6720954192186866788,,1,可以是可以，不能比较,614,2
4272,第二期下,6720955499401386930,,0,其实这男的演的可以,613,0
4273,第二期下,6720968490187160199,庄周梦蝶,0,咆哮式演法,614,4
4274,第二期下,6720709060288775300,,3,你好凶哦,612,2
4275,第二期下,6720971425852194461,二 · 七,0,可惜,614,0
4276,第二期下,6720974245415339260,,0,  对手演员贼重要,612,2
4277,第二期下,6720976608204173420,,0, 黄奕演技真的好好诶,613,1
4278,第二期下,6720976569302003758,小朋友,0,音量过大严重警告,610,11
4279,第二期下,6720976837762642408,,0, 黄奕真的可惜了，眼里游戏，可惜年华蹉跎,610,29
4280,第二期下,6720985261367899915,,0, 眼神很好黄奕,612,1
4281,第二期下,6720986306281929950,元嘉草草,0, 确实有点儿像革命党,610,0
4282,第二期下,6721067745241742325,,0,黄奕撑起了全段戏,610,3
4283,第二期下,6721304397114179756,★暖暖★,0,男的比黄好,610,1
4284,第二期下,6720713199600565934,圣雪天使,3,观影团 : 我已经被征服了[小金鹅4],626,56
4285,第二期下,6721100162832806989,Dasheen,4,这是表达爱的最错误的方式,627,30
4286,第二期下,6720699268718590282,,3,爆米花 : 年轻演员都看看，这些演员是怎么演戏的。,628,123
4287,第二期下,6720706914548907488,伟,0,牛逼黄奕,628,12
4288,第二期下,6720717932918749374,,0,我辣天要4带你酒,627,79
4289,第二期下,6720776777108044240,,0,我觉得黄奕演的比胡杏儿那个好，更有深度她眼里有戏,626,51
4290,第二期下,6720850359638011057,,2,啊啊啊啊啊奕姐太赞了,628,6
4291,第二期下,6720860778909866229,,0, 助演影响了我，对不起黄奕姐姐,628,56
4292,第二期下,6720873494227690263,,1,爆米花 :  哀莫大于心死,629,39
4293,第二期下,6720900386586602096,,0,黄奕还是有两把刷子的,628,5
4294,第二期下,6720915029056059512,,0, 成了名的演员还是有道理的,629,37
4295,第二期下,6720932191179127173,小林子,3,爆米花 : 为何get不到黄奕的颜值,625,79
4296,第二期下,6720937543044631511,seven茉,0,黄奕很好诶,625,21
4297,第二期下,6720942458140085756,,0, 颜值的重要性,626,16
4298,第二期下,6720953992173075082,༺ 美元༻主人,0, 想看这个电影了,625,9
4299,第二期下,6720957518550938141,,0,  男的太演了,629,8
4300,第二期下,6720968604990810038,启迪启迪王,0, 哀莫大于心死,625,6
4301,第二期下,6720968508685357509, Rene ,0,佢系度演紧自己,626,3
4302,第二期下,6720976674985537612,,0,黄奕在镜头下还是那么漂亮 真美呀!演戏吧,628,7
4303,第二期下,6720980601396466005,将去何方,0,观影团 : 黄奕演技真好,626,4
4304,第二期下,6720985500082173979,,0,噗，这男的好恐怖,627,7
4305,第二期下,6720988389807990409,,0,到底是经历过大起大落的老演员！戏如人生啊,627,9
4306,第二期下,6720990367014468676,,0, 太喜欢这种四两拨千斤的表演了,626,4
4307,第二期下,6720995510888932737,,0, 我可太思念哥哥了,629,3
4308,第二期下,6720998246546865188,,0, 黄奕演技真好,625,2
4309,第二期下,6721002297850623132,,0,我觉得黄奕演的很好，我看进去了,626,8
4310,第二期下,6721025647630066285,晶晶徐,0, 男演员配的好,627,2
4311,第二期下,6721034393328489195,,0,我觉得这个男的比黄奕号。。。。,626,0
4312,第二期下,6721034590380819554,,0,没眨一下眼睛吗,627,2
4313,第二期下,6721063190651237824,,0,都演的很好,627,0
4314,第二期下,6721096496949172623,,0,唉，这个片子在下欣赏不来,625,1
4315,第二期下,6721180439375184400,蔡小宝,0,观影团 : 助演影响了我，对不起黄奕姐姐,627,1
4316,第二期下,6721128383763383564,🌻不认真小姐🌵,0,爆米花 :  其实这男的演的可以,625,0
4317,第二期下,6721254124362909872,か风居住的梦幻☆℡,0,我觉得这个男的演的挺好的,629,0
4318,第二期下,6721259057631971968,下一个星球,0,这种好难演，目前觉得很不错,628,0
4319,第二期下,6721288817154174033,,0,这男的抽抽的样子和陈宥维那个嘴巴的一拼,629,2
4320,第二期下,6721303502704287026,小智,0, 没感觉出深情来，就是想占有,625,1
4321,第二期下,6721287760146611520,,0,黄奕演的真不错,628,0
4322,第二期下,6721330321326012424,,0,男演员演的马景涛吧？,629,0
4323,第二期下,6721115313117048196,,0, 台词功底还是提升一下子吧 ,629,0
4324,第二期下,6720684012379246266,潮人君,2,啊啊啊啊啊奕姐太赞了,615,75
4325,第二期下,6720693093583223409,四班的美术课代表,1,这男的一看也是老戏骨,618,30
4326,第二期下,6720712687212810042,,0, 哀莫大于心死,618,27
4327,第二期下,6720871765864073202,勤中,4,这种好难演，目前觉得很不错,617,40
4328,第二期下,6720882083688329193,,0, 马景涛咆哮帝既视感😂,617,23
4329,第二期下,6720888730920974836,,2,爆米花 :  其实这男的演的可以,616,31
4330,第二期下,6720904807646954681,智慧女孩不秃头,0, 哀莫大于心死,616,17
4331,第二期下,6720922916768383969,,0,黄奕演技碾压尹子维,617,5
4332,第二期下,6720930972045967275,,0, 看黄奕的戏挺有代入感,615,31
4333,第二期下,6720931815773117948,,0, 666,615,0
4334,第二期下,6720935736956668880,智慧女孩不秃头,0, 看黄奕的戏挺有代入感,617,3
4335,第二期下,6720939752289672155,繁星熠熠,0,男主是马锦涛吗？咆哮个啥,615,4
4336,第二期下,6720948194417035303,,0,观影团 : 哀莫大于心死,616,6
4337,第二期下,6720951348952760581,纯情小伙,0, 你叫那么大声干嘛？,615,0
4338,第二期下,6720960242462990465,Snow,0,吼那么大声，我耳朵都聋了,618,2
4339,第二期下,6720965209303227397,╭(╯ε╰)╮ ,6,我觉得黄奕演的很好，我看进去了,619,48
4340,第二期下,6720974741176513372,,0, 黄奕演的太好了,616,4
4341,第二期下,6720975396151693082,19🎶,0,跟华妃一起等吗？,615,2
4342,第二期下,6720975435825914977,,0, 演的是一般啊,617,0
4343,第二期下,6720975613315973252,Hannah,0,这男的抽抽的样子和陈宥维那个嘴巴的一拼,619,19
4344,第二期下,6720976630601756813,,0,男演要换个帅点的，让人能心甘情愿被骗，才不出戏,618,5
4345,第二期下,6720976620716758883,,0, 爱她就给她一记诺克萨斯断头台,615,0
4346,第二期下,6720977053752505184,袁西西,0,盼读ban？,617,0
4347,第二期下,6720979326851379786,,0,黄奕有感而发的演出来的,617,0
4348,第二期下,6720985278589712163,,0,黄奕才是用眼神演戏的演员,616,2
4349,第二期下,6720986931107737943,,0, 想到了马老师哈哈哈,615,0
4350,第二期下,6720991085923075758,,0,老戏骨就是不一样 一点不尴尬,616,0
4351,第二期下,6721020002424001244,灯火阑珊,0,哈哈哈哈魔鬼的眼神哈哈哈哈,616,0
4352,第二期下,6721076996450301579,T time traveler(高铄政）,0,厉害   黄奕 演技 可以啊   心如死灰,619,4
4353,第二期下,6721148971587761587,阿也。,0,不要拿年轻说事了，奥斯卡几乎每年的影帝影后都是四五十以上的，,619,0
4354,第二期下,6721278767006199574,,0,原电影语气就是这样的，她不需要为忠良动情了,618,0
4355,第二期下,6721278283682951927,雨落天澄,0,然后就上错了花轿？,619,4
4356,第二期下,6721110493928558408,甪甪甪甪鹿先森,0, 男助演太让人出戏了,619,2
4357,第二期下,6720686015796231646,,5,没有内味儿,621,35
4358,第二期下,6720695688142980313,漠雨...挥豪,1,黄奕内心波动有点小,624,55
4359,第二期下,6720712124092936489,,0, 成了名的演员还是有道理的,624,141
4360,第二期下,6720850343556034853,,2, 永远的偶像张国荣,624,17
4361,第二期下,6720889083520329617,,7,爆米花 : 有点像方媛 ,623,30
4362,第二期下,6720896255099696861,咪,0,为什么选这个助演,624,2
4363,第二期下,6720897139610942709,,0, 看黄奕的戏挺有代入感,624,3
4364,第二期下,6720899458251897403,成为摩西,0,一个人撑了整个戏,624,6
4365,第二期下,6720904779074649190,,0,女的演的都很自然,624,2
4366,第二期下,6720916638310534729,黄金yaoyao,0, 全程想哭，，，,624,0
4367,第二期下,6720920681128853784,熊大蛋,0, 我可太思念哥哥了,623,45
4368,第二期下,6720923307626479208,Staid,1,我入戏了,622,12
4369,第二期下,6720953971691944546,sitxadt620,0, 哀莫大于心死,621,7
4370,第二期下,6720957108558736256,稳稳的,1,演的挺好,620,5
4371,第二期下,6720971947754326152,,0, 男助演太让人出戏了,620,7
4372,第二期下,6720975562752587971,PatPatPat__Chan,0,黄奕演的挺好的，就是这个男的老让我笑出来,622,29
4373,第二期下,6720976648826007725,,0,这儿吓我一跳,622,2
4374,第二期下,6720976885348026029,,0,这段看的好想让张国荣复活,621,17
4375,第二期下,6720981909138550135,,0, 太喜欢这种四两拨千斤的表演了,620,16
4376,第二期下,6721028835800230644,,0, 黄奕演得好,621,2
4377,第二期下,6721031851987160280,月儿,0, 黄奕演技真的好好诶,620,6
4378,第二期下,6721033109664985314,,0,好绝望的感觉,621,4
4379,第二期下,6721037405643093786,,0, 这个男的演的戏每次我都能记住他,621,2
4380,第二期下,6721063002185386104,,0, 感觉黄奕演出了杨九红的感觉,620,1
4381,第二期下,6721064783703420472,安生,0, 女人为什么会爱上一个不爱他的男人呢？,620,1
4382,第二期下,6721133598490506306,Black Sheep,0, 马景涛咆哮帝既视感😂,621,0
4383,第二期下,6721236882896177823,,0,黄奕演的真好，可是郭敬明不这样看,623,13
4384,第二期下,6721299515213071705,輝輝輝輝、輝🐯Inz,0, 感觉下一秒就要把黄奕吃了,622,2
4385,第二期下,6721305147634863313,Freddy,0, 助演尽力了,623,4
4386,第二期下,6721247351516888436,,0, 黄奕太厉害了，这都能不笑场,623,4
4387,第二期下,6721346653032786197,,0,观影团 : 哀莫大于心死,623,0
4388,第二期下,6721369188289676997,柠檬不萌℃,0,感觉下一秒就要把女的杀了,623,2
4389,第二期下,6721381421401182874,冯可晶,0,个人感觉黄奕演的很不错，而且非常漂亮，第一次发现,623,0
4390,第二期下,6720683789582314229,,6,黄长的不适合这个角色,604,45
4391,第二期下,6720691770666547492,,1, 其实这男的演的可以,603,54
4392,第二期下,6720702185844801523,y_zy,0, 这个男的好可怕,603,33
4393,第二期下,6720706658651586918,劳斯莱斯@,0,观影团 : 黄奕演技真好,604,44
4394,第二期下,6720707091871842095,,0,这男的老是抖什么,604,26
4395,第二期下,6720715498511153892,吃大鱼,1,这男的的长相能当小白脸？,600,166
4396,第二期下,6720717705873661432,👻,0,音量过大严重警告,600,33
4397,第二期下,6720723465260961753,xzx,2,爆米花 :  对手演员贼重要,602,35
4398,第二期下,6720751152906312642,沫忆失忆,0,好凶,602,0
4399,第二期下,6720859618954167624,一半醒,0,这儿吓我一跳,602,3
4400,第二期下,6720864392751597303,黑夜里的黑猫,0, 好吓人啊这个助演,600,25
4401,第二期下,6720866593452527631,,0,上一场戏，配角加分，这场戏配角减分,604,12
4402,第二期下,6720884933583686888,,0, 黄奕牛逼,603,19
4403,第二期下,6720910483554595756,,0,我死心了,604,0
4404,第二期下,6720922044990991874,,0, 眼睛从头到尾含泪 好厉害哦~,603,14
4405,第二期下,6720927093058115207,钦,6,说不爱突然流泪，好有感觉！,601,32
4406,第二期下,6720930676263648571,,0,黄奕在镜头下还是那么漂亮 真美呀!演戏吧,600,14
4407,第二期下,6720932539487421660,,3,所以说张国荣好,600,0
4408,第二期下,6720934751379106050,我是宝蛋思密达🙈,0,助演比黄奕演得好,600,0
4409,第二期下,6720936446480546569,翩跹,0, 确实有点儿像革命党,602,14
4410,第二期下,6720937952265401975,🍃,0,吼那么大声，我耳朵都聋了,600,1
4411,第二期下,6720942575013361942,Regina,0,这眼泪绝了，我不爱你了，眼泪刚好落下来了,600,1
4412,第二期下,6720945059191260321,颜颜.,0,为什么要一直抖呢,601,11
4413,第二期下,6720945061078006711,ㅤ,0,你爱我  我还恨你呢,602,1
4414,第二期下,6720950796689059799,Mr.Lee总是不开心,0,这男的不好，影响黄奕,604,1
4415,第二期下,6720713459371547174,圣雪天使,3,观影团 : 看不见表情却尽显决绝[小金鹅4],639,102
4416,第二期下,6721024139433853336,ベ☆小强呐,6,连背影都会演戏，绝了,635,74
4417,第二期下,6720688100146871142,Rhea,5,爆米花 : 太平了,636,45
4418,第二期下,6720705035085821082,,5, 年轻演员都看看，这些演员是怎么演戏的。,638,42
4419,第二期下,6720710727029688771,,0, 应该有片酬吧，这也是工作呀,636,28
4420,第二期下,6720713951820631959,whitesheep,0,黄奕还是有两把刷子的,636,29
4421,第二期下,6720715297041610899,山河作答.,0,戏太好了，我已经入戏了,635,77
4422,第二期下,6720716809051816486,我偏爱你i,0,好棒[小金鹅4][小金鹅4],638,16
4423,第二期下,6720814565795498317,,0,我觉得黄奕演的比胡杏儿那个好，更有深度她眼里有戏,635,23
4424,第二期下,6720885294142836429,,0,我太爱这段戏了,638,5
4425,第二期下,6720886835158482700, 张芸轩,0,  哀莫大于心死,635,11
4426,第二期下,6720894343767587948,,0,爆米花 : 还好现在的女人不光只有爱情,639,5
4427,第二期下,6720899001941991924,,0, 助演影响了我，对不起黄奕姐姐,635,17
4428,第二期下,6720901957142379080,:O¬_¬@_@^_^:O,1, 成了名的演员还是有道理的,638,4
4429,第二期下,6720908386649699571,,0,黄奕还是有演技的，这个戏不好演。比胡那个难度大,639,88
4430,第二期下,6720926074201978584,,3,演技真好,638,7
4431,第二期下,6720945384689532431,,0,李玉湖和齐天磊真的是白月光,635,0
4432,第二期下,6720948765995803073,,0,观影团 : 什么叫做背影都会演戏[小金鹅4],638,4
4433,第二期下,6720955778455860952,夏夏,0,爆米花 : 年轻演员都看看，这些演员是怎么演戏的。,639,2
4434,第二期下,6720976714295609329,,0,黄奕有感而发的演出来的,638,18
4435,第二期下,6720986946429546779,,0,哀莫大于心死都没听过，还隔着讲内心波动呢,636,10
4436,第二期下,6720989165636797742,,4,这种好难演，目前觉得很不错,637,27
4437,第二期下,6721000954113754076,,0,等啊等啊，说的没感情,635,0
4438,第二期下,6721028707429324429,晶晶,0, 黄奕演的好自然，心死的感觉出来了,635,2
4439,第二期下,6721031930550357695,月儿,0,个人觉得黄奕演得好好！没想到！,639,0
4440,第二期下,6721038717152331558,,1,这男助演好像个暴力狂,636,12
4441,第二期下,6721039651894922931,,0,观影团 : 我已经被征服了[小金鹅4],637,6
4442,第二期下,6721051154873252091,,0, 感觉男助演演的很好啊,639,8
4443,第二期下,6721051906761325948,,0,到底是经历过大起大落的老演员！戏如人生啊,639,8
4444,第二期下,6721056574551898567,,0,[小金鹅4]会员让我们相遇,638,0
4445,第二期下,6721214090678139211,,0,我辣天要4带你酒,637,2
4446,第二期下,6721135676969465583,YOYO LEE,0,骗子还不忘情感勒索,639,3
4447,第二期下,6721270719638390841,小叶子,0, 男助演太让人出戏了,637,2
4448,第二期下,6721293779431002734,,0,  对手演员贼重要,637,5
4449,第二期下,6721302970290598591,,0, 哀莫大于心死,637,0
4450,第二期下,6721292339115437844,王白仪,0,黄奕演的真不错,637,17
4451,第二期下,6721313309132881801,,0,一个眼神就诠释哀大莫过于心死,637,2
4452,第二期下,6721339291927590654,,0,这男的像要打人,636,0
4453,第二期下,6721114877840573702,,0,我觉得黄奕演的很好，我看进去了,636,0
4454,第二期下,6721341295509883886,,0,等啊等啊，让我想到了华妃,636,0
4455,第二期下,6720713559681545004,圣雪天使,3,观影团 : 什么叫做背影都会演戏[小金鹅4],630,107
4456,第二期下,6720700965146787717,Cheryl_陈宇🌞,6,爆米花 : 现在好些了 ,631,14
4457,第二期下,6720885082510527876,零,0,黄奕内心波动有点小,630,8
4458,第二期下,6720925003966594439,罗蓉,5, 永远的偶像张国荣,632,32
4459,第二期下,6720926214892528107,Luluwei,0,女的演的都很自然,630,8
4460,第二期下,6720929017663520588,十七,0,没有内味儿,630,0
4461,第二期下,6720901922511061455,:O¬_¬@_@^_^:O,1, 看黄奕的戏挺有代入感,630,0
4462,第二期下,6720951667157828383,,0,观影团 : 黄奕演技真的好好诶,630,1
4463,第二期下,6720954574741636777,事务所－韩,3,黄奕很好诶,634,16
4464,第二期下,6720962581781220276,,0, 男的好出席，这部剧就是这样演的吗,631,15
4465,第二期下,6720976885679331646,小朋友,0, 为何get不到黄奕的颜值,634,20
4466,第二期下,6720980179246839480,,0,这个男人演坏人真的演的特别绝,630,1
4467,第二期下,6720981417640623968,,0,爆米花 : 为何get不到黄奕的颜值,631,9
4468,第二期下,6720986317733734587,,0,眼中有泪就是不掉下来，这可真是厉害👍🏻,630,1
4469,第二期下,6721071693545274742,,0,这能叫笑场？？？？,631,2
4470,第二期下,6721206273326957910,飞飞,0, 这种苦情戏，黄奕很会演,632,6
4471,第二期下,6721220174603811056, 北=/-界,0,哈哈,632,0
4472,第二期下,6721222359395794871,,4,这叫笑场？这明明就是演技里的苦笑啊,633,23
4473,第二期下,6721239695825761887,Sun 🌞,0,胡杏儿金玉在前，黄奕也不错但压过去了,631,0
4474,第二期下,6721259329146047362,,0, 感觉这个戏黄奕硬生生撑起来,632,16
4475,第二期下,6721294779608968030,,0,好绝望的感觉,631,3
4476,第二期下,6721310960662361526,潘翼🚶,0, 黄奕忙着和前夫撕B，没时间演戏,632,1
4477,第二期下,6721288836250802080,,0,黄奕演的挺好的，就是这个男的老让我笑出来,633,12
4478,第二期下,6721314047909889814,,0, 黄奕眼神太有戏了,632,1
4479,第二期下,6721110551340501387,甪甪甪甪鹿先森,0, 男演员配的好,633,2
4480,第二期下,6721369474240856333,绿噫,0, 有点像方媛 ,631,0
4481,第二期下,6721056534828655289,,0,噗，这男的好恐怖,633,0
4482,第二期下,6721054644405521351,ʚ肉球少年ɞ,0,爆米花 : 有点像方媛 ,633,1
4483,第二期下,6721019274880076756,,0,我觉得这个男的演的挺好的,633,1
4484,第二期下,6720942964043086901,,0,牛逼黄奕,633,0
4485,第二期下,6720721205877778670,来自黄土地的一粒沙子,7,连背影都是戏啊,650,8
4486,第二期下,6720669689364071103,二毛的呆毛,2,舞台版和电影版的风月真的是各有感觉，陈导不愧是电影大师绝了！,651,78
4487,第二期下,6720674583398252293,小叽叽向前,1,爆米花 : 好赞啊 ,653,16
4488,第二期下,6720702148062510994,,3,爆米花 : 黄奕真的演得很好,652,54
4489,第二期下,6720708149926624779,,0,想重看一次风月,651,15
4490,第二期下,6720708483991673570,潇潇,0,我爱你啊，我要笑出来了,652,22
4491,第二期下,6720709572203580199,,6,黄奕眼神好忧郁,654,33
4492,第二期下,6720711933235314215,8DE7,0, 看黄奕演戏好爽,650,17
4493,第二期下,6720722288371759939,原来如此,0, 年轻演员都看看，这些演员是怎么演戏的。,652,22
4494,第二期下,6720734260295302546,,0, 应该有片酬吧，这也是工作呀,652,6
4495,第二期下,6720790536643951765,,0,爆米花 : 看黄奕演戏好爽,652,12
4496,第二期下,6720746738715969795,咕噜咕噜,0,肯定有片酬啊，整体来说还是综艺节目,650,18
4497,第二期下,6720863357005964774,多情剑客,0,  应该有片酬吧，这也是工作呀,653,13
4498,第二期下,6720868769319070823,,0, 看不见表情却尽显决绝[小金鹅4],653,18
4499,第二期下,6720878949893131363,,0,黄奕演的很细腻,651,8
4500,第二期下,6720879985108908609,,3,演的比胡杏儿好多了,651,2
4501,第二期下,6720890273456921423,,0,老演员就是有吸引力，虽然剧情都是内心戏，表现的给力,654,66
4502,第二期下,6720901443122034435,,0,黄奕的眼神神态都很好，演技入戏，唯一的不好就是台词没质感,650,13
4503,第二期下,6720914006551855023,,0,这个光打的好美啊,652,12
4504,第二期下,6720924518538836231,,3,确实平了,651,3
4505,第二期下,6720925396696068195,,0,黄奕还是有演技的，这个戏不好演。比胡那个难度大,651,12
4506,第二期下,6720926312836905185,Luluwei,0, 很像黄奕生活中的麻木,653,9
4507,第二期下,6720928865338981890,屈小梦,0,没有巩俐演得好,654,16
4508,第二期下,6720938201272842315,,0, 什么叫做背影都会演戏[小金鹅4],651,11
4509,第二期下,6720944989083779417,,0,演挺好的，黄奕,652,1
4510,第二期下,6720949121772435769,Jessica,0,我觉得黄奕演的比胡杏儿那个好，更有深度她眼里有戏,652,1
4511,第二期下,6720955257351336791,,0, 哥哥的角儿被演的一般,654,8
4512,第二期下,6720978672859415642,,0, 成了名的演员还是有道理的,653,5
4513,第二期下,6720986725696914484,,0,戏太好了，我已经入戏了,654,5
4514,第二期下,6720999468876460953,,0,爆米花 : 这男的刚吓我一跳  ,651,2
4515,第二期下,6721005606259903799,,0,女的演的都很自然,650,14
4516,第二期下,6721018839782945659,,0, 一般般吧，别乱吹了,653,1
4517,第二期下,6721021465585022658,热心市民,0,主要是两个片段 剧本 亲爱的有有优势,654,1
4518,第二期下,6721024366017527734,Léa,0,两个演员的能量不对等,650,6
4519,第二期下,6721032060653736098,,0, 应该有语气变化才对,653,0
4520,第二期下,6721032420012342728,  七,0,哀莫大于心死,653,4
4521,第二期下,6721033612389709441,,0, 可以啊,650,0
4522,第二期下,6721053429813755312,爱永恒,0,完全就是在演自己吧,650,1
4523,第二期下,6721293854444813006,,0,丫鬟叫人也太慢了,654,0
4524,第二期下,6721314483781252012,,0, 丫鬟叫人也太慢了,654,2
4525,第二期下,6720713600824184329,圣雪天使,3,观影团 : 你是风儿，但她不愿做沙了[小金鹅4],640,67
4526,第二期下,6720721169718683762,来自黄土地的一粒沙子,7,浑身都是戏,641,6
4527,第二期下,6720674551173414580,小叽叽向前,1,爆米花 : 看黄奕演戏好爽,644,36
4528,第二期下,6720686644053613869,,4,爆米花 :  雀圣的男猪脚🐷,642,30
4529,第二期下,6720700045629518735,,0,确实平了,641,30
4530,第二期下,6720700144321852713,,4,可以啊,643,5
4531,第二期下,6720714407934101601,,0, 应该有片酬吧，这也是工作呀,642,12
4532,第二期下,6720715957821970673,,0, 什么叫做背影都会演戏[小金鹅4],640,87
4533,第二期下,6720866452767231940,,0,我觉得黄奕演的比胡杏儿那个好，更有深度她眼里有戏,640,31
4534,第二期下,6720879648210188149,虫虫大王,0,主要是两个片段 剧本 亲爱的有有优势,641,8
4535,第二期下,6720895552956068773,真实的就是永恒的,0,黄奕的眼神神态都很好，演技入戏，唯一的不好就是台词没质感,642,23
4536,第二期下,6720910563124376940,南歌初渝。,0,  年轻演员都看看，这些演员是怎么演戏的。,642,16
4537,第二期下,6720912965207826982,JoJo_🦋,0, 成了名的演员还是有道理的,641,9
4538,第二期下,6720917905706860408,,0,黄奕还是有演技的，这个戏不好演。比胡那个难度大,644,55
4539,第二期下,6720921516105995855,,0,爆米花 : 年轻演员都看看，这些演员是怎么演戏的。,641,2
4540,第二期下,6720930165121286501,,0, 助演影响了我，对不起黄奕姐姐,642,13
4541,第二期下,6720933285409780332,,0,可以可以，带入,643,7
4542,第二期下,6720942993915280424,,0,女的演的都很自然,640,21
4543,第二期下,6720942973590684185,,0,  哀莫大于心死,644,13
4544,第二期下,6720943000891364415,,0,戏太好了，我已经入戏了,642,3
4545,第二期下,6720953549728528269,,0, 这男的刚吓我一跳  ,644,28
4546,第二期下,6720956232606693710,万平,0,我辣天要4带你酒,641,4
4547,第二期下,6720961084640131516,园长大人🎐,0,道具真好,640,1
4548,第二期下,6720963270459717687,何年,1,黄奕还是有两把刷子的,642,1
4549,第二期下,6720969364738649241,,0,个人觉得黄奕演得好好！没想到！,641,6
4550,第二期下,6720976251714208980,,0, 在胡杏儿的戏里还没出来,640,3
4551,第二期下,6720976914670405347,小朋友,0, 男的好出席，这部剧就是这样演的吗,641,1
4552,第二期下,6720995569813355236,,0,好棒[小金鹅4][小金鹅4],643,6
4553,第二期下,6721015059897847485,莫失莫忘,0, 太平了,642,5
4554,第二期下,6721016152522692382,,0, 赞一个，好演员,644,7
4555,第二期下,6721026396945317307,,0, 你们看过风华？,640,1
4556,第二期下,6721028272144454455,好运来来来,0,连背影都会演戏，绝了,640,9
4557,第二期下,6721028284466003066,好运来来来,0,观影团 : 看不见表情却尽显决绝[小金鹅4],643,6
4558,第二期下,6721033587971836604,,0, 连背影都会演戏，绝了,644,23
4559,第二期下,6721038995134334684,,0, 演的跟鬼片一样，哈哈。,644,3
4560,第二期下,6721047506780879290,,0, 哀莫大于心死,643,3
4561,第二期下,6721144871501414963,Fine🙊,0,黄奕有感而发的演出来的,643,1
4562,第二期下,6721234851153343084,A大珊,0, 鼻子出镜了,644,0
4563,第二期下,6721306341514128556,,0, 美,643,1
4564,第二期下,6721320274069233335,Alina,3,原来我也是爆米花哈哈哈,643,0
4565,第二期下,6720680278819540337,【卍佛爷卍】,6,爆米花 : 不错,656,20
4566,第二期下,6720683143247460625,炭炭就想改个名,1,黄奕要是当年好好经营事业不急着结婚现在绝对混的特好,657,298
4567,第二期下,6720686313952179138,,0, 梦莹好美啊,656,43
4568,第二期下,6720690303470607443,ღ惰性᭄ꦿ࿐,0, 想看楚楚baby,656,9
4569,第二期下,6720697336260128870,Tua,3,真好，我以前没怎么看过黄奕演戏,658,80
4570,第二期下,6720702177342947294,,3,爆米花 : 好有层次感,659,36
4571,第二期下,6720707926971367903,,0, 黄奕真的演得很好,658,101
4572,第二期下,6720717186107157166,,0, 风月是可以拿奖的电影,658,42
4573,第二期下,6720783319602540260,韦小宝VS乌托邦,1,演技不错的！,655,24
4574,第二期下,6720723690990010941,xzx,0,  看黄奕演戏好爽,656,13
4575,第二期下,6720919956995157106,太空人,0,黄奕有戏，这个片段挺让人难受的,658,34
4576,第二期下,6720948836542641871,,0,观影团 : 看不见表情却尽显决绝[小金鹅4],655,17
4577,第二期下,6720961526452389033,,0,没感觉,656,0
4578,第二期下,6720995991811720491,,0, 黄奕把一个女人的死心刻画的入木三分,656,4
4579,第二期下,6720694233821886222,,0,看黄奕演戏有点爽,659,10
4580,第二期下,6721076481948626192,韩之白,0,张月好美,658,1
4581,第二期下,6721086288171661796,,0, 小燕子，不愧是你,658,0
4582,第二期下,6721185611526950330,,0, 可以了,655,0
