,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
5785,第一期下,6717811689699606604,IF you,5, 感觉像个公交车上听八卦的老大爷,824,171
5786,第一期下,6717813115590294790,,0,✒️钢笔演技不错,823,60
5787,第一期下,6717813516670268524,,0, 额。。。,821,7
5788,第一期下,6717814089666722243,,0,你真认错人了,820,71
5789,第一期下,6717815692407108497,,0,这姐姐台词挺好,824,130
5790,第一期下,6717816510829759552,18楼第一疯子🧚,0, 张大大心里想，再说我就要杀了你,821,108
5791,第一期下,6717805823633405768,宋小雨,0,哎妈呀 张大大这个演技,824,12
5792,第一期下,6717821859300669552,引路的风筝🎐,0,王智也演的一般说实话,823,21
5793,第一期下,6717822769964754661,,6,张大大一副你认错人了的表情,823,2
5794,第一期下,6717823673542653946,,0, 额额额，怎么形容张大大呢？就很……,824,18
5795,第一期下,6717832606744253041,,0,看见张大大我感觉我都会笑场怎么坚持的,823,0
5796,第一期下,6717833022533040423,,2, 张大大一副你认错人了的表情,824,8
5797,第一期下,6717840489124972140,吧啦吧啦,0,  感觉像个公交车上听八卦的老大爷,823,69
5798,第一期下,6717854535499939159,Dream.,0,张大大是来听故事的，现在这事感觉和他没啥关系,820,16
5799,第一期下,6717865815867594114,,2,张大大演的像个犯错的孩子，无辜的眼神。,821,1
5800,第一期下,6717866911464616414,马文玉,0, 张大大:你真的认错人了……在说啥？,821,11
5801,第一期下,6717888756290397586,,0,哈哈哈张大大每次看向王智都像你说完了没有,824,1
5802,第一期下,6717872059860584335,幽冥狼TT,0,王智S  张大大Z,820,1
5803,第一期下,6717835111540698724,MiaoSha,0,张大大眼里没有太多情绪,823,3
5804,第一期下,6717931312821498245,,0, 王者青铜局,822,42
5805,第一期下,6717898209361425477,小二郎,0,感觉好像真认错人,824,25
5806,第一期下,6717882296294377107,,0,同志你是在跟我说话吗？？？,822,19
5807,第一期下,6717968906063384812,葵葵,0,王者带青铜,821,46
5808,第一期下,6717970820761842169,,4, 国家机密，唉致敬科研建设者,822,8
5809,第一期下,6717872511813929185,半哭半笑半成熟,0,王智真好！,820,8
5810,第一期下,6717988049512767354,°ʚ🐻ྀིɞ°,0,爆米花 : 这感觉真是认错人了,820,1
5811,第一期下,6717989241964654861,,0,这个对视没必要吧,824,4
5812,第一期下,6718006706209006461,,0,张大大：我在哪，我是谁，我在干嘛？,822,71
5813,第一期下,6718015401528324777,A,0,  你们那么会演上去演啊,821,1
5814,第一期下,6718021325162004876,,0, 哈哈哈哈张大大演的真的像认错人了,822,43
5815,第一期下,6718022387252007563,,0, 可怕可怕,822,3
5816,第一期下,6717997593584454644,白龙吟,2,希望能多点看到王智的戏,839,118
5817,第一期下,6717771645203230576,,0, 突然意识到演戏也是一个技术活儿,839,128
5818,第一期下,6717793743728518780,,5,爆米花 : 这难度太大了，只用眼睛表达信息,838,119
5819,第一期下,6717805603760574608,iy,0,这女的还行,838,51
5820,第一期下,6717807175987079706,,4,口罩演的很好影后,836,165
5821,第一期下,6717808219550849537,,0, 口罩😷的演技还可以,839,39
5822,第一期下,6717815143721533496,,6,评论比电视更精彩,835,102
5823,第一期下,6717817029833238130,Muslim 彬,0,纽扣不错,839,3
5824,第一期下,6717819293339731466,,0, 原版张译演的太好了，没有台词，全靠眼神,836,143
5825,第一期下,6717822803007488944,,6,哎妈呀 张大大这个演技,836,21
5826,第一期下,6717836288072339367,,0, 张大大在干嘛哈哈哈哈哈,839,3
5827,第一期下,6717857070893790438,熊猫先生。,5,  感觉像个公交车上听八卦的老大爷,837,317
5828,第一期下,6717854596658089949,Dream.,0,张大大：啥时候整完啊，我要笑了,835,126
5829,第一期下,6717851705742444155,超越,0,  张大大一副你认错人了的表情,839,1
5830,第一期下,6717865748678064849,杨杨杨,0, 弹幕好搞笑啊，听八卦的老大爷,835,23
5831,第一期下,6717866968957298167,马文玉,0, 感觉像个公交车上听八卦的老大爷,835,14
5832,第一期下,6717874235562817973,EVAN,0,张大大是来听故事的，现在这事感觉和他没啥关系,838,93
5833,第一期下,6717825858142671846,,0, 张大大真的像一个跟这部剧毫不相干 的角色,839,6
5834,第一期下,6717948645531482118,,0,  王智非常可以,836,23
5835,第一期下,6717937187608004050,不忘初心,0, 女台词超多,836,2
5836,第一期下,6717929876323765340,,0, 哈哈哈哈哈哈哈 我忍不住了  弹幕笑死我了,839,0
5837,第一期下,6717891865351792800,,0,笑死我了,838,4
5838,第一期下,6717965767468939591,,0,盯太久了兄弟,837,55
5839,第一期下,6717984744760603070,.,0,你真的认错了,835,8
5840,第一期下,6717997086522148559,,0,着实给我看笑了,835,4
5841,第一期下,6718025255576863205,亚光海岸影视传媒公司,0,张大大 感觉被骚扰了,838,21
5842,第一期下,6718026141304125232,安安,5,你真的认错人了……在说啥？,836,3
5843,第一期下,6718026957557628557,杉杉,0,大大应该 想说shutup吗哈哈哈哈哈哈,836,2
5844,第一期下,6718027877959531687,Lydia🌰,0,看着王智姐姐带入张译看哭了,838,1
5845,第一期下,6718034777694468030,,0, 任素汐张译yyds,837,13
5846,第一期下,6718034952810854724,,0,   这口罩演技爆表,836,0
5847,第一期下,6718060230452121908,横折弯钩,6, 张大大仿佛在被骚扰,837,7
5848,第一期下,6718064537304759258,哄哄,0,张大大头上有4根头发没齐,838,0
5849,第一期下,6718119563280708284,,0, 爆米花 : 国家机密，唉致敬科研建设者,835,2
5850,第一期下,6718164342140336616,wei风xu来,0,这男的在这干嘛……,835,1
5851,第一期下,6718336377001845854,€🐬🐬🐬,0,张大大:这姐妹是在撩我吗？,837,3
5852,第一期下,6717800961449408295,MCH,1,张大大说我太难了,811,73
5853,第一期下,6717802930964544119,,2, 国家机密，唉致敬科研建设者,814,141
5854,第一期下,6717807421706185852,,3,爆米花 : 这感觉真是认错人了,810,202
5855,第一期下,6717809715390650337,,0, 感觉像个公交车上听八卦的老大爷,810,95
5856,第一期下,6717805775268542823,宋小雨,1,张大大一直在翻白眼,812,98
5857,第一期下,6717819679176930958,,0, 王者青铜局,811,55
5858,第一期下,6717819905543175271,Arthur,0, 张大大是特务！,810,35
5859,第一期下,6717822343583398975,神经蛙,1,爆米花 : 看到你们都在夸张大大我就放心了,813,144
5860,第一期下,6717832963172049241,,0,张大大这会不是应该眼里含泪吗？,814,38
5861,第一期下,6717843482314480831,,0, 张大大做你的主持去吧,811,15
5862,第一期下,6717859014925028272,,0, 张大大眼神太像坏蛋了,813,130
5863,第一期下,6717866872176917764,马文玉,0,爆米花 : 张大大如坐针毡吧,812,32
5864,第一期下,6717847385240182324,,0,感觉张大大好难啊,810,5
5865,第一期下,6717802605218826239,小粽子,0,张大大眼神没被带入回忆，有点呆滞,813,59
5866,第一期下,6717956975566028010,,0, 一点气质没有，像个大爷杵那儿,810,2
5867,第一期下,6717842541112698456,成人学历郑,0,像个黑社会，恶霸,810,0
5868,第一期下,6717962169985023215,,0,哈哈哈哈哈哈哈好姐姐,813,7
5869,第一期下,6717881054188303310,Luna老婆🤍,0,  二倍速眼睛晃的我晕,812,3
5870,第一期下,6718017597310740444,,0,其实王智挺强的。路人缘也可以，缺少机会。,814,32
5871,第一期下,6718018997464526907,MING,0,秋雅，你变了,814,10
5872,第一期下,6718019015139324002,,0,方敏同志！你真的认错了,813,25
5873,第一期下,6718025714916335434,,0, 张大大那出好像让人给削啦,814,4
5874,第一期下,6718032372744788325,,0,三十句话了，你怎么连个回应都没有,811,12
5875,第一期下,6718032973791769293,,0,张大大进入托管模式了么,811,4
5876,第一期下,6717805909684760036,,0, 国家机密，唉致敬科研建设者,814,1
5877,第一期下,6718039187233373174,,0, 我被弹幕笑死,813,25
5878,第一期下,6718055045222876403,,0,王智小姐姐演技可以,814,10
5879,第一期下,6718065237779053410,早安,0,  张大大的表演让我觉得王智真的认错人了,813,0
5880,第一期下,6718126827711700091,Jude,0,张大大说我没偷你钱包,810,0
5881,第一期下,6718126564350377141,,0,笑得我肚子疼,813,1
5882,第一期下,6718134142988952850,,0, 笑死了 笑死了,812,4
5883,第一期下,6718165691158166311,,0, 王智姐姐 王智演的好,814,0
5884,第一期下,6718390637168197611,,0, 张大大的眼神仿佛在嫌弃,812,3
5885,第一期下,6717792421902009208,,5, 这难度太大了，只用眼睛表达信息,826,139
5886,第一期下,6717801025517058718,MCH,0,张大大一副失忆了的表情,826,301
5887,第一期下,6717804726160919781,,3,我要被这弹幕笑死了,825,236
5888,第一期下,6717808165334302192,麻麻米亚,0,评论比电视更精彩,826,55
5889,第一期下,6717809779684871729,,0, 张大大一副你认错人了的表情,825,248
5890,第一期下,6717810222762754644,,0, 智姐太难了,826,16
5891,第一期下,6717816471479099818,,0, 王智很努力去把握节奏了,825,76
5892,第一期下,6717830437051765854,,4, 张大大心里想，再说我就要杀了你,827,646
5893,第一期下,6717836704733478631,,6,张大大：啥时候整完啊，我要笑了,828,200
5894,第一期下,6717869177589668893,小宇,2,张大大一滴眼泪都没有,829,69
5895,第一期下,6717875483667058035,,0, 爆米花 : 国家机密，唉致敬科研建设者,829,45
5896,第一期下,6717883110660753343,will,0,大大应该 想说shutup吗哈哈哈哈哈哈,828,68
5897,第一期下,6717887783123788959,,0,大大没哭……,825,2
5898,第一期下,6717827940102949496,,0,张大大一直在翻白眼,825,5
5899,第一期下,6717916687569006783,,2,张大大是npc吗,827,50
5900,第一期下,6717786909105655619,Blank,0,张大大头上有4根头发没齐,829,11
5901,第一期下,6717931019006308690,,0,  王智很不错,827,14
5902,第一期下,6717960750461291080,,0,感觉有种两个世界的感觉。,827,42
5903,第一期下,6717961865759224032,,0,为什么王智演得比任素汐更戳我心啊,826,13
5904,第一期下,6717885673661506114,,0,纽扣演的很好,828,10
5905,第一期下,6717873768129565724,,0, 张：我今个出来是不是忘关煤气了,827,4
5906,第一期下,6717998420847994981,,2,路人终于听故事听入迷了决定看几眼这个讲故事的人,829,3
5907,第一期下,6717790882083910686,,2,对视这么久吗,847,15
5908,第一期下,6717792303336403389,,0,爆米花 : 突然意识到演戏也是一个技术活儿,847,32
5909,第一期下,6717798503104573905,,0,我笑死了,847,6
5910,第一期下,6717799746178842102,玛岄,0, 突然意识到演戏也是一个技术活儿,847,11
5911,第一期下,6717803955444282104,,0,姐姐很棒,847,3
5912,第一期下,6717807754406464078,Crystal,1, 你是真的认错人了,846,59
5913,第一期下,6717808687979145411,,3,观影团 : 口罩😷的演技还可以,845,75
5914,第一期下,6717814193073093303,炎elena 🐰,0,张大大太影响了,845,10
5915,第一期下,6717814857748987036,王飞,2,我打赌，张大大没看过这部电影,849,72
5916,第一期下,6717816235795953914,,0,三个变一个,847,0
5917,第一期下,6717820413122121244,,0,我要被这弹幕笑死了,845,26
5918,第一期下,6717828968276835995,,0, 张大大一副你认错人了的表情,845,4
5919,第一期下,6717837660897085035,阿布,6,王智留着泪，向对面丢去一个大大大西瓜,848,42
5920,第一期下,6717840319649917753,,0, 总感觉张大大不想听王智碎碎念,845,21
5921,第一期下,6717840595161171692,吧啦吧啦,0, 哎妈呀 张大大这个演技,849,26
5922,第一期下,6717858418267814068,MZ,0, 张大大心里想，再说我就要杀了你,847,0
5923,第一期下,6717859789922647117,中州,0,大大：震惊 这是谁,846,21
5924,第一期下,6717862463132596245,,0,张大大os：认错人了..我听了个故事？,849,7
5925,第一期下,6717851254577933077,,1, 张大大一副失忆了的表情,848,50
5926,第一期下,6717877027120287612,,0,张大大一副失忆了的表情,846,6
5927,第一期下,6717847480283147461,,0,我笑哭了，哭是左边说哭了，笑是看到张大大。哈哈哈,847,2
5928,第一期下,6717837313185357269,何年,0, 张大大在干嘛哈哈哈哈哈,849,16
5929,第一期下,6717835577304578230,,0, 张大大:你说啥呢？,845,10
5930,第一期下,6717831360050341524,,0,感觉张大大想打人哈哈哈哈哈哈哈,846,20
5931,第一期下,6717959419801873980,Summer,0, 这难度太大了，只用眼睛表达信息,849,1
5932,第一期下,6717960186863580692,Darren,0,秋雅感觉不错,849,3
5933,第一期下,6717961991920750141,正义的小西,0, 可以,849,0
5934,第一期下,6717893849102402151,初晓,0,纽扣不错,846,0
5935,第一期下,6717893142446064063,,1,被弹幕笑死hhhhhhhh,845,6
5936,第一期下,6717888387396156421,,0,王智独角戏不错,848,32
5937,第一期下,6717970515286850343,不安份的小心情°,0,王智太难了,849,1
5938,第一期下,6717980379389040785,,0,？,848,0
5939,第一期下,6717865297162259400,,0,弹幕真的笑死我了,848,13
5940,第一期下,6717864606767237707,哦哈哟,0,可惜了王智,846,0
5941,第一期下,6717999584599279649,,0,王智演的特别好,846,7
5942,第一期下,6717999058176377967,,0,  王智非常可以,845,0
5943,第一期下,6717999062915232374,,0,这女的还行,846,0
5944,第一期下,6718020204360084717,,0,张大大是npc吗,848,0
5945,第一期下,6718034339898530281,,0,爆米花 : 你是真的认错人了,848,0
5946,第一期下,6718041410228392608,,0,太逗了,848,1
5947,第一期下,6717805494552164018,骗子太多受不了,5,青铜只能表演动作  你非得叫他表演内层次,869,116
5948,第一期下,6717809572260025987,,4,这台词好长啊，他怎么记得住。,867,70
5949,第一期下,6717816651904118840,,6, 这么难的角色，怪不得没人选,868,127
5950,第一期下,6717867300800885420,Aviva 🕴GUKO,0, 王智对着张大大能忍住不笑也太厉害了,867,134
5951,第一期下,6717830624382012669,,0,我打赌，张大大没看过这部电影,868,62
5952,第一期下,6717907231170919058,,0,报纸不给钱随便拿?警察叔叔，有人抢东西,869,37
5953,第一期下,6717885154711502200,,6,姑娘你真的认错人了,865,98
5954,第一期下,6717973877549972049,,0, 这么难的角色，怪不得没人选,869,39
5955,第一期下,6718010076629070624,,0,这人不会e我吧,865,12
5956,第一期下,6718011790586259585,,0, 王智姐姐太难了，两个综艺都这样了，难过,868,85
5957,第一期下,6718048389788005476,,0,爆米花 : 这么难的角色，怪不得没人选,867,25
5958,第一期下,6718053291605346263,,5,辛苦小姐姐了，这样的搭档真惨,868,16
5959,第一期下,6718068903001655313,暖   ら Warm,6,张大大一副失忆了的表情,866,142
5960,第一期下,6718043912281771799,,0, 王智留着泪，向对面丢去一个大大大西瓜,868,5
5961,第一期下,6718102678498909707,,2,爆米花 : 警察来了,866,41
5962,第一期下,6718130128356352345,,0,王智太难了，突然就热闹起来了。,867,11
5963,第一期下,6718147426009680794,马小伟,0, 这个女演员搞不好就当无实物表演了,869,20
5964,第一期下,6718151186000835125,,0, 张大大在干嘛哈哈哈哈哈,865,69
5965,第一期下,6718178129975194578,,0, 我要被这弹幕笑死了,865,29
5966,第一期下,6718211132039306887,,0, 张大大一副失忆了的表情,868,8
5967,第一期下,6718286557935553062,,0, 张大大演出了你真的是认错人了,866,99
5968,第一期下,6718312393160719035,瞳✨,0, 张大大破坏车窗帘道具！,865,23
5969,第一期下,6718319247886922647,,0,  说失忆那个你要笑死我,869,0
5970,第一期下,6718355954208011824,千千,0,警察来了 投了东西慌了吧,867,19
5971,第一期下,6718173735959065282,,0, 警察来了,865,6
5972,第一期下,6718382153957667374,o吕吕吕吕吕吕吕吕【】===O,0,能看着张大大不笑场我·我觉得王智赢了,869,6
5973,第一期下,6718168268458630007,,0, 警察来了，快跑！,869,5
5974,第一期下,6718399933231603566,,0,爆米花 : 王智对着张大大能忍住不笑也太厉害了,868,0
5975,第一期下,6718420165383930584,,0,王智得多尬,869,1
5976,第一期下,6718477511988284837,,0, 王智姐姐啊我哭了,865,2
5977,第一期下,6718508185596440525,,0, 王智  演什么像什么,868,4
5978,第一期下,6718539259194099192,,0, 老大爷小小的眼睛大大的疑惑,867,36
5979,第一期下,6718547815619034893,特立独行的猪,0,  张大大一副失忆了的表情,866,12
5980,第一期下,6718531138224326134,茝,0,张大大是来听故事的，现在这事感觉和他没啥关系,867,0
5981,第一期下,6718785979336392335,,0,他这反应早了点，我的张译大神岂是他能染指的,866,11
5982,第一期下,6718816039153630652,oshapeman,0,  说实话还可以,867,5
5983,第一期下,6718863099920151105,,0,哈哈哈哈哈哈哈哈哈哈哈,866,0
5984,第一期下,6718929240668482344,My destiny,0, 大大头发演技不错,865,1
5985,第一期下,6718374093692353394,,0, 现在觉得张译演技太牛了,866,5
5986,第一期下,6719217521632937203,穿山甲没有壳。🦄,0,哈哈哈哈哈哈哈哈哈哈或或或或,866,0
5987,第一期下,6717812166641252313,,5,爆米花 : 大大摘掉口罩深情的说：大姐，认错人了,857,51
5988,第一期下,6717816601796136637,,0,我打赌，张大大没看过这部电影,857,42
5989,第一期下,6717819985932257919,,1,张大大一副失忆了的表情,856,29
5990,第一期下,6717846183650803184,femalemobboss,0, 王智对着张大大能忍住不笑也太厉害了,856,57
5991,第一期下,6717861249151379612,,3,大大：震惊 这是谁,855,16
5992,第一期下,6717826831552282922,,5, 王智留着泪，向对面丢去一个大大大西瓜,858,45
5993,第一期下,6717957322595352634,,0, 王智姐姐啊我哭了,857,8
5994,第一期下,6717958962625574882,,0,太好笑了哈哈哈哈哈哈哈哈哈哈,857,6
5995,第一期下,6717984852819777822,,4,爆米花 : 警察来了,859,43
5996,第一期下,6717986441437582417,,0, 这个女演员搞不好就当无实物表演了,855,83
5997,第一期下,6717864897747077875,,0,拖动进度条，发现男的一直一个样子，,855,18
5998,第一期下,6718007310506540709,,0, 张大大：这人不会e我吧,858,24
5999,第一期下,6718010257199013804,,6,我觉得这女的哭得有点儿假，不太能入情,859,16
6000,第一期下,6718013890744561861,,0,人家就是主持人不是演员，你们不要按照影后的标准评判,856,4
6001,第一期下,6718017557941993042,,0, 张发型好出戏的说,856,1
6002,第一期下,6718025577582275192,,0, 姐姐辛苦了,858,3
6003,第一期下,6718027510837652443,,0, 两倍速好搞笑哈哈哈哈,856,0
6004,第一期下,6718033580876345205,,0, 王智姐姐 浪姐之后廋了，嘻嘻~,856,1
6005,第一期下,6718046842439321207,梦の点滴,0,王智姐姐比原版还好,856,1
6006,第一期下,6718048353584136767,,0,姑娘你真的认错人了,859,4
6007,第一期下,6718048345756201992,,0, 张大大一副失忆了的表情,857,0
6008,第一期下,6718047995460876988,,0,张大大是来听故事的，现在这事感觉和他没啥关系,855,20
6009,第一期下,6718050142340182471,　,0, 你认错人了,859,2
6010,第一期下,6718051478155757331,,0,张大大要动手了,856,8
6011,第一期下,6718054684865009722,,0,王智留着泪，向对面丢去一个大大大西瓜,857,1
6012,第一期下,6718052681568950568,,0, 王智演的好棒呀,858,2
6013,第一期下,6718072922909996008,,0, 我要被这弹幕笑死了,859,8
6014,第一期下,6718087373211017597,,0, 张大大心里想，再说我就要杀了你,857,2
6015,第一期下,6718113153437647160,,0, 张大大在干嘛哈哈哈哈哈,857,2
6016,第一期下,6718113143722622119,,0,感觉张大大想打人哈哈哈哈哈哈哈,855,18
6017,第一期下,6718146399244328535,七昂,0, 车演得好！,855,5
6018,第一期下,6718148469854504369,,0,张大大：你认错人了,858,1
6019,第一期下,6718171255422859545,,0,别说了姑娘，你真的认错人了,855,0
6020,第一期下,6718378731796633366,,0,哎妈呀 张大大这个演技,855,0
6021,第一期下,6718481264534910440,,0,王智演的真不错,858,1
6022,第一期下,6718481377597573917,,0, 老大爷小小的眼睛大大的疑惑,859,0
6023,第一期下,6718488277013745470,艳艳,0,爆米花 : 张大大眼神太像坏蛋了,859,2
6024,第一期下,6718501736992412493,,0,王智太惨,859,0
6025,第一期下,6718518939220113024,jay,0,弹幕的都是人才,858,0
6026,第一期下,6718664998341774335,牦牛扎西,0, 本场最佳男主角得奖者是...口罩兄,858,4
6027,第一期下,6717798958970893862,粉红女孩,3,爆米花 : 突然意识到演戏也是一个技术活儿,851,57
6028,第一期下,6717807460796794720,似水流年,2,爆米花 : 难为王智了,853,39
6029,第一期下,6717819788513704789,,0, 王智留着泪，向对面丢去一个大大大西瓜,851,32
6030,第一期下,6717836387737079639,,0, 张大大一副你认错人了的表情,851,17
6031,第一期下,6717857131070467403,,0,我笑哭了，哭是左边说哭了，笑是看到张大大。哈哈哈,851,3
6032,第一期下,6717857834606203358,,1,张大大太影响了,850,27
6033,第一期下,6717863150391635277,其👗雅🚗梦💄C+💍,0, 总感觉张大大不想听王智碎碎念,851,1
6034,第一期下,6717931431362238261,,0, 你是真的认错人了,850,15
6035,第一期下,6717954327899043218,,5,观影团 :  说失忆那个你要笑死我,852,26
6036,第一期下,6717961563573560589,,0, 我要被这弹幕笑死了,853,22
6037,第一期下,6717901173057630076,-,0,我要被这弹幕笑死了,852,18
6038,第一期下,6717965438057649131,,0, 王智太难了,850,7
6039,第一期下,6717885950723651954,安知,2,弹幕要笑死我😂,850,1
6040,第一期下,6717967334217629407,,0,王智一个人能演到这个地步也是不容易了。。,850,9
6041,第一期下,6717988241074042307,,0,王智太难了,852,7
6042,第一期下,6717992610720920572,,0, 王智姐姐给我听哭了，好真实的感觉,850,2
6043,第一期下,6717995515692651813,九戒~Wynn,0,爆米花 : 你是真的认错人了,851,1
6044,第一期下,6717996863921353255,,0, 王智好强，这都能？。。。,850,2
6045,第一期下,6717999646376474271,,0, 小偷小摸太搞笑了,850,0
6046,第一期下,6717999087166698153,,0,你说啥呢？,852,1
6047,第一期下,6718003580634646168,,0,评论比电视更精彩,851,5
6048,第一期下,6718012918911760513,,0,王智太难了，只能自己感动自己,853,10
6049,第一期下,6718018187105381519,小丑九怪,0,王智小姐姐好适合这种角色,853,4
6050,第一期下,6718018970337136008,FU,4,王智，哎,854,4
6051,第一期下,6718023116926723590,,0, 突然意识到演戏也是一个技术活儿,851,1
6052,第一期下,6718023724298695164,,0, 张大大：你黑兵戈啊,853,2
6053,第一期下,6718034453799049947,,0, 我挡住了右边，屏幕才能看完,853,0
6054,第一期下,6718054404265114476,,0,  感觉像个公交车上听八卦的老大爷,852,2
6055,第一期下,6718067947778582005,,0,张大大潜台词“再说我要打你了。”,852,5
6056,第一期下,6718079428758849577,,0,王智表示我特么真想笑啊！我憋不住了，噗！,852,1
6057,第一期下,6718112929951545669,,0,再说就杀人那个绝了😂😂😂,852,0
6058,第一期下,6718146085208133476,,0, 不听不听王八念经 [敲黑板1],853,0
6059,第一期下,6718220799401194390,,0, 感觉像个公交车上听八卦的老大爷,853,0
6060,第一期下,6718304458209691843,,0,王智演的特别好,854,6
6061,第一期下,6718398964645208385,Illusion,0,张大大一心想下车,854,19
6062,第一期下,6718407186277977071,林四季_,0,王智演的好,854,2
6063,第一期下,6718409636736169385,,0, 王智太难了,854,0
6064,第一期下,6718542537503029456,,0, 张大大说我太难了,854,0
6065,第一期下,6718912602686292257,A 小7,0,这女的是怎么做到和张大大对视而不笑场的😂,854,1
6066,第一期下,6718550281908853754,,0,王智666,854,0
6067,第一期下,6717809840740646493,,6,爆米花 : 张大大一副失忆了的表情,840,282
6068,第一期下,6717814172455258352,炎elena 🐰,0,口罩演的很好影后,840,103
6069,第一期下,6717823497814919406,小董今天变酷了吗,3,爆米花 : 哎妈呀 张大大这个演技,841,48
6070,第一期下,6717828944613582294,,0,哎妈呀 张大大这个演技,840,15
6071,第一期下,6717897304319706455,,4,张大大是来听故事的，现在这事感觉和他没啥关系,844,178
6072,第一期下,6717825568152422293,,0, 王智这么还不笑  大大 呆呆的向认错了人,840,8
6073,第一期下,6717938073050744593,,0,要笑场了,844,12
6074,第一期下,6717917235596767507,@Treasnow,0,王智好强，这都能？。。。,844,205
6075,第一期下,6717910450169908801,,0,原剧让王智演也蛮好的,841,112
6076,第一期下,6717962093565778027,冰,3,确实差个墨镜,842,79
6077,第一期下,6717883458846658936,Takayanagi,0,王智一个人能演到这个地步也是不容易了。。,840,23
6078,第一期下,6717882728928446260,小仙,6,半点反应都没有？,844,10
6079,第一期下,6717968804229918371,,0, 王智你人认错人了,841,22
6080,第一期下,6717968775914131551,,2,王智快崩溃了,841,33
6081,第一期下,6717872604884530988,半哭半笑半成熟,0,王智演技不错,842,57
6082,第一期下,6717972999888678909,,3,王智太难了，只能自己感动自己,843,343
6083,第一期下,6717871498896538210,Vicky萍,0,爆米花 : 原版张译演的太好了，没有台词，全靠眼神,844,7
6084,第一期下,6717973366608955906,,0, 为什么我能笑死,844,1
6085,第一期下,6717866134234918990,Sean,0,评论比电视更精彩,844,12
6086,第一期下,6717985569796978586,,0,左边好哭右边好笑我要分裂了,842,135
6087,第一期下,6717985542338190866,,0,  感觉像个公交车上听八卦的老大爷,844,1
6088,第一期下,6717998785282681588,红对果,0,感觉好像真认错人,842,8
6089,第一期下,6717998326853642141,,0, 王智任素汐都是麻花的吧,842,3
6090,第一期下,6718003900470293767,,0, 张打打：”姑娘，你谁啊”,840,2
6091,第一期下,6718012910540923321,Dylan,0, 原版张译演的太好了，没有台词，全靠眼神,843,29
6092,第一期下,6718016571270433034,,0,希望能多点看到王智的戏,843,15
6093,第一期下,6718026988189319541,杉杉,0,张大大再带个墨镜🕶️绝对演技炸裂,843,9
6094,第一期下,6718034573675132446,,0,盯太久了兄弟,843,2
6095,第一期下,6718064489910440074,,0, 王智很努力去把握节奏了,843,1
6096,第一期下,6718123553360196148,酷的没边儿了的美尐女ゾ,0, 王者青铜局,842,0
6097,第一期下,6718124616109726028,,0, 不听不听王八念经 [敲黑板1],840,1
6098,第一期下,6718147348611136666,马小伟,0,王智你真的认错人了,841,4
6099,第一期下,6718149588264975857,xxx,0, 这感觉真是认错人了,841,1
6100,第一期下,6717818979454753988,,5,爆米花 : 突然意识到演戏也是一个技术活儿,862,89
6101,第一期下,6717838495046990117,马婷婷,5,爆米花 : 大大摘掉口罩深情的说：大姐，认错人了,864,305
6102,第一期下,6717931599054706528,,1,怎么感觉像个搞笑片,863,105
6103,第一期下,6717917824649993260,,0,不对吧，,862,3
6104,第一期下,6717960127715489433,,5, 你是真的认错人了,860,31
6105,第一期下,6717964685725339971,,4,弹幕笑死我了,863,15
6106,第一期下,6717976881167576108,,0,哈哈哈哈😂,860,5
6107,第一期下,6717975197381012460,小，胥,0,彭昱畅：该我上场表演啦,863,46
6108,第一期下,6718012810547705885,罗     飞      🌞,0, 这是独角戏吧,860,2
6109,第一期下,6718043888349073134,,0, 感觉像个公交车上听八卦的老大爷,864,112
6110,第一期下,6718107387703095497,,0, 警察来了，快跑！,864,46
6111,第一期下,6718153242200011101,,0,王智一个人能演到这个地步也是不容易了。。,860,14
6112,第一期下,6718153285853968078,,0, 张大大可能在想晚上吃什么叭 不在状态里,860,4
6113,第一期下,6718162884369031827,,0, 老大爷真实了,862,15
6114,第一期下,6718164700028707641,小小  张。,0,大大演得不错,862,0
6115,第一期下,6718273953682888645,暗涌,0,张大大真是超级高水平,862,2
6116,第一期下,6718408218432273405,,0,王智把我看哭了T﹏T,860,1
6117,第一期下,6718411224461592326,,1,爆米花 : 张大大可以带墨镜的,861,41
6118,第一期下,6717769346019955744,,5,这里还可以哈,873,41
6119,第一期下,6717836935168553078,,0,张大大：太君，他么,873,32
6120,第一期下,6717835432996347989,,5,我打赌，张大大没看过这部电影,872,125
6121,第一期下,6717789071319696405,,5,张大大回家吧,871,40
6122,第一期下,6717958832863249498,,0, 这么难的角色，怪不得没人选,872,25
6123,第一期下,6717904097979693179,Joanna .Lu,0,这是看到讣告的眼神么。。。,872,22
6124,第一期下,6717968837385851037,,6,哈哈😄,874,5
6125,第一期下,6717872722128904231,半哭半笑半成熟,5,姐姐很棒,870,29
6126,第一期下,6717867801521454727,美虹,0,当时好感动啊,874,19
6127,第一期下,6717865984390581548,,0,演的像个老头,870,36
6128,第一期下,6717865483744509722,,0,王智很不错啊，给s也行的,874,48
6129,第一期下,6717987319380951364,Loman Fan,0,太可怕了這演技,873,94
6130,第一期下,6717982380143087043,Y.,0,姑娘你真的认错人了,870,15
6131,第一期下,6718002924241829573,,0, 怎么感觉像个搞笑片,870,52
6132,第一期下,6718010104604719486,,0,怎么感觉像个搞笑片,872,10
6133,第一期下,6718013020313947221,,0,报纸没拿反！！你们看到的是对折过去的好吗！！！,870,8
